17:37:43.283886 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:43.352851 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is dropped
17:37:43.757540 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 76ms
17:37:43.767763 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is dropped
17:37:43.833706 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:43.878633 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 32ms
17:37:43.910804 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:44.293694 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 81ms
17:37:44.303881 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 73ms
17:37:44.374915 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:44.377031 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:44.404783 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 11ms
17:37:44.416002 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:44.819385 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 74ms
17:37:44.829665 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 20ms
17:37:44.849883 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:44.893594 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:44.930893 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 71ms
17:37:45.002080 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:45.345102 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 22ms
17:37:45.360439 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is dropped
17:37:45.367259 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:45.457003 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 78ms
17:37:45.535178 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:45.871175 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 35ms
17:37:45.891633 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 20ms
17:37:45.906390 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:45.911810 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:45.982935 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 81ms
17:37:46.064113 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:46.392116 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 84ms
17:37:46.412492 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 22ms
17:37:46.434711 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:46.476345 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:46.508715 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 63ms
17:37:46.571949 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:46.918119 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 93ms
17:37:46.943702 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 18ms
17:37:46.961938 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:47.011342 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:47.024604 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is dropped
17:37:47.439076 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 75ms
17:37:47.459500 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 98ms
17:37:47.514271 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:47.545695 [queue=2] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 7ms
17:37:47.552870 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:47.557680 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:47.965218 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 88ms
17:37:47.980681 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 20ms
17:37:48.000913 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:48.053419 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:48.071824 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 49ms
17:37:48.121002 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:48.491454 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 96ms
17:37:48.511927 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 59ms
17:37:48.571129 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:48.587711 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:48.592861 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is dropped
17:37:49.017497 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 91ms
17:37:49.038003 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 17ms
17:37:49.055182 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:49.108686 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:49.114015 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 42ms
17:37:49.156204 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:49.543503 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 56ms
17:37:49.558929 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 32ms
17:37:49.591171 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:49.599687 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:49.635020 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 37ms
17:37:49.672243 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:50.074820 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 9ms
17:37:50.074866 [queue=2] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 14ms
17:37:50.083967 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:50.089020 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:50.160979 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 47ms
17:37:50.208187 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:50.595840 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 45ms
17:37:50.606072 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 59ms
17:37:50.641013 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:50.665274 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:50.687035 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 60ms
17:37:50.747210 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:51.121977 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is dropped
17:37:51.127037 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 70ms
17:37:51.197239 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:51.212650 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 0s
17:37:51.212754 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:51.648021 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 64ms
17:37:51.663329 [queue=2] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 65ms
17:37:51.712242 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:51.728544 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:51.738630 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 16ms
17:37:51.754823 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:52.173827 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is dropped
17:37:52.189232 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 48ms
17:37:52.237419 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:52.264603 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 80ms
17:37:52.345107 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:52.699980 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 97ms
17:37:52.710263 [queue=2] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 68ms
17:37:52.778469 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:52.790567 [queue=2] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 41ms
17:37:52.797190 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:52.831785 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:53.220590 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 97ms
17:37:53.236021 [queue=2] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 49ms
17:37:53.285197 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:53.316643 [queue=2] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 68ms
17:37:53.317799 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:53.384824 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:53.746565 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is dropped
17:37:53.756793 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 26ms
17:37:53.783007 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:53.837545 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 81ms
17:37:53.918744 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:54.277837 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 56ms
17:37:54.282887 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 60ms
17:37:54.334035 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:54.343073 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:54.363543 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 69ms
17:37:54.432777 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:54.803836 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 41ms
17:37:54.814378 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 25ms
17:37:54.839573 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:54.845015 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:54.889631 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 12ms
17:37:54.901809 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:55.335470 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 37ms
17:37:55.335529 [queue=2] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 99ms
17:37:55.372658 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:55.415826 [queue=2] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 19ms
17:37:55.434847 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:55.434961 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:55.861673 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 36ms
17:37:55.866722 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 8ms
17:37:55.874894 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:55.897892 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:55.941985 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 56ms
17:37:55.998153 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:56.387778 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is dropped
17:37:56.403186 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 99ms
17:37:56.462932 [queue=2] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 47ms
17:37:56.502388 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:56.510135 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:56.908775 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 46ms
17:37:56.939432 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is dropped
17:37:56.954958 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:56.983539 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 39ms
17:37:57.022711 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:57.434799 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 99ms
17:37:57.460614 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 57ms
17:37:57.504477 [queue=3] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 58ms
17:37:57.517823 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:57.534017 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:57.562755 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:57.955893 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 31ms
17:37:57.986328 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 38ms
17:37:57.987095 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:58.024551 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:58.030575 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 7ms
17:37:58.037743 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:58.481982 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 69ms
17:37:58.512144 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 65ms
17:37:58.551182 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:58.556760 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is dropped
17:37:58.577324 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:59.008080 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 67ms
17:37:59.038244 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 57ms
17:37:59.075294 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:59.082864 [queue=2] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 9ms
17:37:59.092046 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:59.095416 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:37:59.534195 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 38ms
17:37:59.564197 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is dropped
17:37:59.572390 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:37:59.608531 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 90ms
17:37:59.698738 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:38:00.060513 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 32ms
17:38:00.090241 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 61ms
17:38:00.092676 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:38:00.134522 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is dropped
17:38:00.151423 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:38:00.587505 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 49ms
17:38:00.615958 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 53ms
17:38:00.636744 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:38:00.660106 [queue=2] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 93ms
17:38:00.669165 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:38:00.753291 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:38:01.108594 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 20ms
17:38:01.128807 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:38:01.142057 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 85ms
17:38:01.186118 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is dropped
17:38:01.227257 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:38:01.629661 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 69ms
17:38:01.668182 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 99ms
17:38:01.698861 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:38:01.706726 [queue=2] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 40ms
17:38:01.746897 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:38:01.767384 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:38:02.155862 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 76ms
17:38:02.194384 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 23ms
17:38:02.217551 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:38:02.232087 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:38:02.232837 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is dropped
17:38:02.682004 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 83ms
17:38:02.720515 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is dropped
17:38:02.758931 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is dropped
17:38:02.765173 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:38:03.208121 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 74ms
17:38:03.246647 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is dropped
17:38:03.282293 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:38:03.284987 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 29ms
17:38:03.314187 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:38:03.734323 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 73ms
17:38:03.772786 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 66ms
17:38:03.807518 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:38:03.811086 [queue=2] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 32ms
17:38:03.839016 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:38:03.843224 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:38:04.255136 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 67ms
17:38:04.293686 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is dropped
17:38:04.322335 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:38:04.337088 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 89ms
17:38:04.426298 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:38:04.775950 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 45ms
17:38:04.814909 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is dropped
17:38:04.821153 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:38:04.863181 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 17ms
17:38:04.880381 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:38:05.307146 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 89ms
17:38:05.333002 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is dropped
17:38:05.379140 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is dropped
17:38:05.396338 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delivered
17:38:05.823083 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is dropped
17:38:05.843648 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is dropped
17:38:05.900839 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 41ms
17:38:05.942032 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
17:38:06.349259 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=11 is delayed for 35ms
17:38:06.366165 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delayed for 12ms
17:38:06.378371 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=89 is delivered
